지역,구시군,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
서울,합계,2006,광역단체장,보수정당,진보정당,2,0.6106,1,0.2731,1,1,5,1,7983648,3977842,2409760,1077890,445368,13808,3946826,31016,4005806
서울,종로구,2006,광역단체장,보수정당,진보정당,2,0.5959,1,0.2749,1,1,5,1,134603,71240,41992,19369,8840,265,70466,774,63363
서울,중구,2006,광역단체장,보수정당,진보정당,2,0.5962,1,0.2804,1,1,5,1,107164,55369,32708,15382,6556,212,54858,511,51795
서울,용산구,2006,광역단체장,보수정당,진보정당,2,0.6148,1,0.2745,1,1,5,1,187461,95809,58427,26087,10196,319,95029,780,91652
서울,성동구,2006,광역단체장,보수정당,진보정당,2,0.594,1,0.2743,1,1,5,1,266956,131927,77631,35842,16725,488,130686,1241,135029
서울,광진구,2006,광역단체장,보수정당,진보정당,2,0.5943,1,0.2837,1,1,5,1,293308,141079,83209,39716,16644,443,140012,1067,152229
서울,동대문구,2006,광역단체장,보수정당,진보정당,2,0.6087,1,0.2693,1,1,5,1,305097,153571,92583,40952,18045,509,152089,1482,151526
서울,중랑구,2006,광역단체장,보수정당,진보정당,2,0.609,1,0.2718,1,1,5,1,332783,155626,94016,41950,17745,656,154367,1259,177157
서울,성북구,2006,광역단체장,보수정당,진보정당,2,0.5921,1,0.2867,1,1,5,1,369617,183552,107844,52218,21456,620,182138,1414,186065
서울,강북구,2006,광역단체장,보수정당,진보정당,2,0.5708,1,0.282,1,1,5,1,280448,133939,75788,37446,18965,577,132776,1163,146509
서울,도봉구,2006,광역단체장,보수정당,진보정당,2,0.6009,1,0.2828,1,1,5,1,291852,147638,88101,41460,16613,450,146624,1014,144214
서울,노원구,2006,광역단체장,보수정당,진보정당,2,0.5896,1,0.2941,1,1,5,1,465546,239926,140438,70050,26858,851,238197,1729,225620
서울,은평구,2006,광역단체장,보수정당,진보정당,2,0.5846,1,0.293,1,1,5,1,367295,173479,100572,50411,20372,693,172048,1431,193816
서울,서대문구,2006,광역단체장,보수정당,진보정당,2,0.5912,1,0.2956,1,1,5,1,277490,137876,80851,40422,15090,402,136765,1111,139614
서울,마포구,2006,광역단체장,보수정당,진보정당,2,0.5799,1,0.3007,1,1,5,1,312630,154442,88818,46057,17620,669,153164,1278,158188
서울,양천구,2006,광역단체장,보수정당,진보정당,2,0.615,1,0.2734,1,1,5,1,374034,193234,117983,52456,20641,772,191852,1382,180800
서울,강서구,2006,광역단체장,보수정당,진보정당,2,0.6033,1,0.2818,1,1,5,1,430027,211567,126548,59119,23216,888,209771,1796,218460
서울,구로구,2006,광역단체장,보수정당,진보정당,2,0.5925,1,0.2909,1,1,5,1,327895,164398,96508,47384,18437,542,162871,1527,163497
서울,금천구,2006,광역단체장,보수정당,진보정당,2,0.5662,1,0.2925,1,1,5,1,199986,97796,54833,28326,13276,407,96842,954,102190
서울,영등포구,2006,광역단체장,보수정당,진보정당,2,0.6082,1,0.2792,1,1,5,1,325010,163818,98766,45339,17700,588,162393,1425,161192
서울,동작구,2006,광역단체장,보수정당,진보정당,2,0.5797,1,0.2933,1,1,5,1,328129,166416,95686,48416,20421,526,165049,1367,161713
서울,관악구,2006,광역단체장,보수정당,진보정당,2,0.529,1,0.3186,1,1,5,1,431791,210854,110710,66667,31122,780,209279,1575,220937
서울,서초구,2006,광역단체장,보수정당,진보정당,2,0.7171,1,0.2018,1,1,5,1,316852,164426,117293,33010,12884,382,163569,857,152426
서울,강남구,2006,광역단체장,보수정당,진보정당,2,0.7445,1,0.1822,1,1,5,1,433889,216768,160646,39314,15217,588,215765,1003,217121
서울,송파구,2006,광역단체장,보수정당,진보정당,2,0.6576,1,0.2436,1,1,5,1,467011,237313,155062,57435,22671,631,235799,1514,229698
서울,강동구,2006,광역단체장,보수정당,진보정당,2,0.6464,1,0.2469,1,1,5,1,356774,175779,112747,43062,18058,550,174417,1362,180995
